record_id,company_name,industry,country,company_size,month,year,layoffs_count,layoff_percentage,reason_for_layoffs,ai_replacement_risk,remote_jobs_percentage,top_hiring_role,salary_budget_change,ai_adoption_level,job_security_score,market_condition
T10722,Google,Cloud,Germany,Mid-size,Aug,2024,4983,14.5,Restructuring,9.3,59.2,DevOps Engineer,-13.2,6.5,3.3,Stable
T10723,Amazon,Gaming,Canada,Enterprise,Apr,2025,13310,13.2,AI Automation,3.8,14.2,Cloud Engineer,-2.1,2.5,5.4,Recession
T10724,Netflix,E-Commerce,India,Enterprise,Sep,2026,13825,31.2,Cost Cutting,10.0,86.4,Cybersecurity Analyst,-4.8,4.6,3.2,Recession
T10725,Adobe,Cloud,UK,Mid-size,Sep,2025,57,1.2,Restructuring,4.4,83.9,Software Engineer,1.7,4.1,6.8,Bull Market
T10726,NVIDIA,Cloud,Singapore,Mid-size,Apr,2026,1187,17.5,AI Automation,8.7,20.0,ML Engineer,15.7,7.3,5.4,Stable
T10727,Oracle,Social Media,USA,Mid-size,Jan,2024,2035,14.1,Market Slowdown,9.5,53.1,Cybersecurity Analyst,-0.4,6.0,5.6,Recession
T10728,Palantir,Gaming,Singapore,Enterprise,Jun,2025,2247,13.5,Overhiring Correction,7.2,43.9,ML Engineer,-7.5,3.1,5.3,Stable
T10729,SAP,Social Media,Singapore,Startup,Jul,2026,13120,33.1,Cost Cutting,8.8,48.3,Software Engineer,0.2,6.9,3.3,Recession
T10730,Intel,Gaming,Germany,Mid-size,Jan,2025,8361,12.0,Market Slowdown,5.5,66.0,ML Engineer,9.9,2.3,6.9,Recession
T10731,Amazon,Cloud,Germany,Mid-size,Oct,2024,2247,11.3,Cost Cutting,2.8,59.5,ML Engineer,22.6,2.4,8.1,Recession
T10732,SAP,AI,Germany,Enterprise,Nov,2025,491,1.4,Overhiring Correction,6.7,31.6,ML Engineer,0.3,9.6,6.1,Bull Market
T10733,Salesforce,Gaming,Singapore,Startup,Sep,2025,1924,2.7,AI Automation,5.5,49.2,Frontend Developer,15.1,6.6,9.0,Bull Market
T10734,Amazon,Gaming,Germany,Startup,Dec,2024,2049,1.4,Cost Cutting,5.7,22.9,Software Engineer,19.6,7.0,6.6,Bull Market
T10735,Apple,Gaming,USA,Mid-size,Aug,2024,882,8.3,Cost Cutting,6.2,34.1,Cloud Engineer,28.3,7.0,7.4,Stable
T10736,Anthropic,E-Commerce,UK,Enterprise,Nov,2025,7159,25.2,Overhiring Correction,10.0,85.4,Product Manager,25.8,8.7,5.5,Recession
T10737,Anthropic,AI,Singapore,Mid-size,Jan,2026,1871,6.5,AI Automation,7.8,49.5,Data Scientist,7.4,4.2,5.9,Bull Market
T10738,Uber,FinTech,Singapore,Big Tech,Apr,2025,12283,39.9,Market Slowdown,10.0,45.9,Data Scientist,21.3,9.1,3.3,Recession
T10739,Netflix,Gaming,USA,Enterprise,Aug,2024,1501,7.3,Overhiring Correction,10.0,26.9,Cybersecurity Analyst,21.8,9.6,5.6,Bull Market
T10740,Databricks,FinTech,India,Startup,Jul,2024,1299,9.6,Market Slowdown,8.9,39.1,Cloud Engineer,-4.8,6.2,5.8,Bull Market
T10741,Databricks,Cybersecurity,Canada,Mid-size,Feb,2024,2946,8.3,Market Slowdown,5.5,28.0,Data Scientist,5.0,6.5,5.3,Stable
T10742,Adobe,Social Media,Germany,Big Tech,Dec,2025,7069,34.7,Overhiring Correction,10.0,86.8,Data Scientist,12.5,6.6,2.8,Recession
T10743,Spotify,Cloud,UK,Startup,Feb,2024,645,9.7,Restructuring,5.9,52.4,Software Engineer,4.9,1.9,6.5,Stable
T10744,Anthropic,AI,Canada,Enterprise,Aug,2025,14856,29.9,Market Slowdown,10.0,76.2,Data Scientist,21.4,2.9,5.2,Recession
T10745,Intel,Cloud,India,Enterprise,Mar,2026,3039,14.9,Market Slowdown,10.0,61.9,DevOps Engineer,29.4,9.5,6.0,Stable
T10746,Intel,AI,UK,Enterprise,Feb,2024,1338,1.6,AI Automation,10.0,24.0,Data Scientist,18.3,8.8,7.8,Bull Market
T10747,Anthropic,E-Commerce,Singapore,Startup,Jan,2026,5203,15.4,Overhiring Correction,10.0,86.1,Cloud Engineer,6.7,8.9,5.3,Stable
T10748,Netflix,Cloud,Canada,Mid-size,Jul,2024,1358,11.0,Overhiring Correction,3.0,79.1,Frontend Developer,11.0,2.3,7.0,Stable
T10749,SAP,Cloud,UK,Enterprise,Jun,2025,6997,39.3,Market Slowdown,10.0,88.4,Product Manager,5.0,4.8,2.6,Recession
T10750,Databricks,Cybersecurity,UK,Big Tech,Apr,2025,1519,6.8,Overhiring Correction,10.0,72.5,Frontend Developer,6.6,5.0,4.3,Bull Market
T10751,Intel,Gaming,UK,Startup,Apr,2026,2007,8.2,AI Automation,7.8,47.4,ML Engineer,5.7,8.4,6.4,Bull Market
T10752,Databricks,Social Media,Singapore,Big Tech,Nov,2025,1246,6.1,Overhiring Correction,6.2,88.6,Frontend Developer,1.5,3.7,7.7,Bull Market
T10753,Netflix,Cybersecurity,Germany,Big Tech,Sep,2025,2209,9.1,Overhiring Correction,10.0,24.4,ML Engineer,-14.5,7.7,3.6,Bull Market
T10754,Google,FinTech,USA,Big Tech,Oct,2026,1567,0.6,Market Slowdown,10.0,32.1,Software Engineer,14.7,9.6,7.1,Bull Market
T10755,Airbnb,Gaming,UK,Startup,Apr,2026,52,2.3,AI Automation,7.8,88.5,ML Engineer,22.1,5.3,7.5,Bull Market
T10756,Microsoft,Gaming,Singapore,Mid-size,Feb,2024,2029,7.3,Cost Cutting,5.2,77.5,Data Scientist,6.8,2.8,7.2,Bull Market
T10757,NVIDIA,Cloud,India,Big Tech,Oct,2025,15505,30.2,Restructuring,10.0,58.1,Cloud Engineer,-2.5,9.0,3.7,Recession
T10758,Oracle,Cybersecurity,Germany,Big Tech,Dec,2026,318,5.5,AI Automation,4.9,52.7,Cloud Engineer,-9.4,2.3,6.5,Bull Market
T10759,Intel,Social Media,India,Startup,Feb,2026,2228,3.1,AI Automation,2.5,80.1,ML Engineer,1.5,1.4,8.4,Bull Market
T10760,Spotify,Cloud,Singapore,Big Tech,Jul,2026,2285,9.7,AI Automation,3.7,38.9,Cybersecurity Analyst,13.5,3.2,8.4,Bull Market
T10761,Spotify,Gaming,India,Big Tech,Dec,2026,11940,9.2,Market Slowdown,10.0,72.9,Cloud Engineer,13.2,7.1,6.8,Recession
T10762,Spotify,Social Media,Singapore,Big Tech,May,2024,2702,28.8,AI Automation,6.9,36.3,Cloud Engineer,17.8,2.2,5.0,Recession
T10763,Amazon,AI,Germany,Big Tech,Jun,2024,2250,7.4,AI Automation,3.9,70.8,ML Engineer,-8.3,2.6,6.0,Bull Market
T10764,Airbnb,Cloud,Germany,Startup,Nov,2026,967,15.8,Restructuring,2.1,22.7,Data Scientist,-0.3,1.3,6.8,Stable
T10765,Microsoft,AI,UK,Startup,May,2025,1577,35.9,Market Slowdown,8.9,23.1,Data Scientist,3.4,3.6,3.4,Recession
T10766,NVIDIA,Cloud,Canada,Mid-size,Jan,2024,2364,4.1,Market Slowdown,7.2,18.7,Cloud Engineer,5.4,4.0,6.8,Bull Market
T10767,Spotify,Social Media,Singapore,Big Tech,Dec,2026,8326,31.5,Market Slowdown,10.0,44.2,Software Engineer,-11.9,9.7,2.4,Recession
T10768,OpenAI,Social Media,India,Enterprise,Jun,2025,18100,25.8,AI Automation,9.5,44.0,Software Engineer,4.0,4.9,4.7,Recession
T10769,Oracle,Cloud,USA,Mid-size,Jan,2024,1395,16.1,Restructuring,6.9,83.7,Cybersecurity Analyst,-17.9,5.7,4.6,Stable
T10770,Stripe,Gaming,India,Startup,Oct,2026,866,6.1,AI Automation,4.1,34.6,Product Manager,13.3,4.2,7.7,Stable
T10771,Google,FinTech,USA,Big Tech,Dec,2026,10093,8.3,Market Slowdown,8.0,41.8,DevOps Engineer,7.9,4.6,6.5,Recession
T10772,Anthropic,Social Media,USA,Big Tech,Apr,2026,16911,38.1,Cost Cutting,10.0,12.9,Software Engineer,-25.3,5.2,1.8,Recession
T10773,Meta,Cloud,Canada,Mid-size,Nov,2026,1865,15.8,Overhiring Correction,10.0,54.1,Cybersecurity Analyst,-14.7,8.8,4.6,Stable
T10774,Microsoft,Gaming,India,Startup,Mar,2024,8362,36.4,Restructuring,10.0,72.1,Data Scientist,-24.4,8.3,1.4,Recession
T10775,Google,Cybersecurity,Canada,Enterprise,Aug,2024,5840,7.3,Overhiring Correction,3.3,21.8,Cybersecurity Analyst,-1.9,1.2,7.8,Stable
T10776,Amazon,Cloud,UK,Startup,Oct,2024,511,6.3,Restructuring,7.8,20.3,ML Engineer,20.4,8.5,6.8,Bull Market
T10777,Microsoft,E-Commerce,Canada,Startup,Apr,2025,13011,15.6,AI Automation,5.8,32.8,Cybersecurity Analyst,19.1,2.7,7.4,Recession
T10778,Meta,E-Commerce,Germany,Startup,Oct,2025,5395,2.8,Restructuring,1.8,32.6,Frontend Developer,18.9,2.8,9.8,Stable
T10779,Google,Cloud,UK,Startup,Feb,2025,2377,4.2,Restructuring,10.0,88.8,DevOps Engineer,20.1,9.2,5.7,Bull Market
T10780,Airbnb,Gaming,India,Big Tech,Dec,2026,12168,23.0,Restructuring,3.3,75.8,Cybersecurity Analyst,-12.8,1.1,4.5,Recession
T10781,Palantir,Gaming,USA,Startup,Sep,2026,1313,2.0,Market Slowdown,5.2,37.7,ML Engineer,-6.9,2.9,6.4,Stable
T10782,Amazon,E-Commerce,Singapore,Big Tech,Sep,2025,1357,5.0,Market Slowdown,2.8,86.4,Data Scientist,-5.7,2.9,6.8,Bull Market
T10783,Apple,Social Media,UK,Big Tech,Dec,2025,3642,14.4,Overhiring Correction,10.0,34.3,Frontend Developer,6.4,7.3,5.9,Stable
T10784,SAP,Cybersecurity,Singapore,Startup,Feb,2024,2640,17.3,Restructuring,5.5,57.1,Cloud Engineer,18.8,3.8,7.5,Stable
T10785,NVIDIA,Cybersecurity,USA,Startup,May,2024,2819,3.7,Market Slowdown,4.7,23.8,Product Manager,3.3,2.2,6.9,Stable
T10786,Apple,Gaming,UK,Mid-size,Nov,2026,4140,16.0,Restructuring,9.6,64.9,Frontend Developer,6.2,6.4,4.3,Stable
T10787,Stripe,E-Commerce,Germany,Big Tech,Jan,2025,16279,11.9,Overhiring Correction,6.5,81.6,Software Engineer,12.8,9.9,7.0,Recession
T10788,Netflix,Cybersecurity,USA,Big Tech,Feb,2024,1310,6.4,Restructuring,10.0,52.8,Cloud Engineer,-1.3,8.5,5.3,Bull Market
T10789,Stripe,Gaming,Singapore,Big Tech,May,2026,1215,2.8,Restructuring,4.7,24.7,Software Engineer,3.2,3.8,8.1,Stable
T10790,Meta,Cloud,Canada,Mid-size,Jan,2024,1982,8.5,AI Automation,3.4,11.1,Data Scientist,8.9,2.9,7.3,Stable
T10791,Microsoft,AI,UK,Enterprise,Jan,2024,1527,11.5,Overhiring Correction,7.6,23.5,Data Scientist,-12.2,9.9,4.5,Stable
T10792,Airbnb,AI,Singapore,Big Tech,Oct,2024,7819,31.0,Overhiring Correction,8.5,70.4,Data Scientist,-0.5,2.4,2.7,Recession
T10793,Netflix,Gaming,UK,Enterprise,Nov,2026,3833,8.0,Overhiring Correction,10.0,82.4,Software Engineer,-0.6,6.9,5.2,Stable
T10794,Adobe,Cloud,India,Startup,Jan,2024,1748,8.4,Cost Cutting,8.9,82.8,Product Manager,0.4,9.7,4.1,Bull Market
T10795,Uber,Cybersecurity,Singapore,Mid-size,May,2024,10750,10.4,Cost Cutting,5.7,84.0,Cybersecurity Analyst,24.7,1.5,8.2,Recession
T10796,Intel,E-Commerce,USA,Mid-size,May,2025,1156,3.9,Cost Cutting,6.9,53.1,Cloud Engineer,12.3,7.3,6.6,Bull Market
T10797,SAP,Cybersecurity,USA,Mid-size,Nov,2026,874,2.3,Market Slowdown,3.2,80.0,Frontend Developer,2.8,2.4,7.4,Bull Market
T10798,OpenAI,Cloud,UK,Startup,Oct,2025,2551,7.7,AI Automation,6.3,62.7,Cloud Engineer,7.7,6.9,5.9,Stable
T10799,NVIDIA,E-Commerce,USA,Big Tech,Jul,2025,19928,19.1,Restructuring,8.5,24.7,Frontend Developer,8.5,7.2,5.0,Recession
T10800,Amazon,Cloud,UK,Mid-size,Nov,2026,5557,9.5,Cost Cutting,10.0,25.5,Frontend Developer,19.0,8.8,5.3,Stable
T10801,Spotify,Cybersecurity,UK,Enterprise,Jun,2024,17319,16.7,Market Slowdown,4.9,35.2,DevOps Engineer,2.9,4.7,6.0,Recession
T10802,OpenAI,Cybersecurity,Canada,Startup,Sep,2024,1617,7.5,Cost Cutting,1.0,30.9,Cybersecurity Analyst,-0.0,1.4,6.6,Bull Market
T10803,Oracle,Social Media,Canada,Big Tech,Jul,2024,14331,16.0,Restructuring,7.4,62.2,Product Manager,21.3,7.2,5.1,Recession
T10804,Airbnb,Social Media,USA,Startup,Dec,2024,3346,16.2,AI Automation,10.0,50.5,ML Engineer,6.1,7.4,5.9,Stable
T10805,Databricks,FinTech,Canada,Mid-size,Dec,2026,6220,7.5,Cost Cutting,3.3,81.6,Product Manager,15.1,4.1,6.1,Stable
T10806,Netflix,Cybersecurity,UK,Big Tech,May,2025,11127,35.1,AI Automation,10.0,70.3,Product Manager,-19.1,6.7,1.0,Recession
T10807,Amazon,E-Commerce,Singapore,Startup,Jul,2025,14587,30.6,AI Automation,10.0,13.8,Software Engineer,-13.5,5.1,3.9,Recession
T10808,Salesforce,Social Media,USA,Mid-size,Mar,2024,5532,21.6,Restructuring,10.0,43.8,ML Engineer,14.4,9.4,5.7,Recession
T10809,Apple,Cybersecurity,India,Big Tech,May,2026,1158,12.1,Overhiring Correction,5.7,20.0,Product Manager,3.1,3.2,5.2,Stable
T10810,Databricks,E-Commerce,USA,Enterprise,Dec,2025,13,9.8,Overhiring Correction,5.4,57.7,Software Engineer,1.1,5.0,7.1,Bull Market
T10811,Palantir,Cloud,UK,Mid-size,Nov,2026,6664,16.8,AI Automation,10.0,40.0,DevOps Engineer,22.4,4.8,6.5,Stable
T10812,Uber,Gaming,Canada,Enterprise,Sep,2025,73,7.1,Overhiring Correction,6.4,47.8,Cybersecurity Analyst,14.3,6.1,7.3,Bull Market
T10813,Adobe,AI,Canada,Enterprise,Feb,2026,17836,25.0,Overhiring Correction,10.0,20.3,Data Scientist,8.9,3.5,4.8,Recession
T10814,Apple,Cybersecurity,Canada,Startup,Sep,2024,12392,18.3,Restructuring,10.0,80.2,DevOps Engineer,23.8,6.6,6.6,Recession
T10815,NVIDIA,E-Commerce,USA,Enterprise,Dec,2026,5588,17.9,AI Automation,4.8,29.2,Cybersecurity Analyst,8.2,1.4,6.0,Stable
T10816,Oracle,AI,Canada,Big Tech,Feb,2024,1259,1.8,Restructuring,2.4,23.4,ML Engineer,14.6,1.6,8.4,Bull Market
T10817,Salesforce,AI,India,Mid-size,Jul,2024,1771,5.9,Market Slowdown,7.9,50.6,ML Engineer,16.0,5.0,7.1,Bull Market
T10818,SAP,E-Commerce,Canada,Startup,May,2026,1143,5.6,Restructuring,10.0,69.4,Frontend Developer,33.3,8.8,7.9,Bull Market
T10819,Netflix,Gaming,Singapore,Enterprise,Jul,2026,16112,9.2,Market Slowdown,2.3,63.1,Cybersecurity Analyst,-12.9,2.5,5.4,Recession
T10820,Netflix,Gaming,USA,Mid-size,Apr,2025,1952,1.3,Market Slowdown,4.3,58.6,Cybersecurity Analyst,7.1,4.1,7.7,Bull Market
T10821,Microsoft,FinTech,India,Startup,Mar,2025,1284,5.2,Restructuring,5.4,70.4,Cloud Engineer,20.0,8.2,6.5,Bull Market
T10822,Airbnb,E-Commerce,India,Mid-size,Jun,2024,2307,9.2,AI Automation,5.3,21.1,Data Scientist,18.4,6.7,7.4,Stable
T10823,Meta,Social Media,UK,Mid-size,May,2025,2102,2.0,Cost Cutting,2.6,72.2,Software Engineer,-11.9,1.0,7.3,Bull Market
T10824,Amazon,AI,USA,Mid-size,May,2025,4632,5.6,Market Slowdown,4.2,10.2,ML Engineer,-4.3,2.4,6.8,Stable
T10825,Adobe,Social Media,Germany,Big Tech,Aug,2024,4933,8.9,Cost Cutting,6.8,69.2,Data Scientist,10.3,4.4,7.5,Recession
T10826,Intel,Cybersecurity,UK,Startup,Jul,2026,9141,19.4,AI Automation,5.5,76.6,Cloud Engineer,4.6,3.5,6.4,Recession
T10827,OpenAI,Cloud,Canada,Enterprise,Mar,2025,619,7.6,AI Automation,10.0,28.2,Data Scientist,25.8,8.8,6.9,Stable
T10828,Databricks,Cybersecurity,India,Big Tech,Feb,2026,1838,8.3,Overhiring Correction,6.1,32.8,Cloud Engineer,-5.0,3.3,7.2,Bull Market
T10829,OpenAI,Cybersecurity,India,Mid-size,Jan,2025,626,0.9,Market Slowdown,9.3,57.8,Product Manager,7.4,5.2,6.0,Bull Market
T10830,Intel,Social Media,Canada,Big Tech,Apr,2025,5696,6.9,Market Slowdown,10.0,16.5,Data Scientist,0.7,7.4,4.4,Stable
T10831,Apple,Social Media,India,Startup,Mar,2025,3111,15.3,Overhiring Correction,7.1,71.7,ML Engineer,-11.6,2.5,5.5,Recession
T10832,Oracle,AI,Singapore,Big Tech,Jan,2024,1606,1.2,Cost Cutting,10.0,59.5,ML Engineer,6.8,8.9,6.5,Stable
T10833,Palantir,AI,Canada,Enterprise,Dec,2024,16036,21.8,Restructuring,10.0,55.3,Data Scientist,10.7,8.8,4.8,Recession
T10834,Netflix,Social Media,Canada,Enterprise,Apr,2026,5156,38.0,AI Automation,10.0,83.5,Product Manager,3.5,7.3,2.6,Recession
T10835,Amazon,Cybersecurity,Canada,Big Tech,Jun,2025,13301,38.2,AI Automation,9.9,11.1,Product Manager,-12.5,2.2,2.0,Recession
T10836,Intel,Cloud,Singapore,Enterprise,May,2024,12904,11.5,Restructuring,7.2,33.8,Frontend Developer,10.5,3.6,7.6,Recession
T10837,Google,Social Media,UK,Big Tech,Mar,2026,357,15.8,AI Automation,8.3,56.5,Product Manager,15.3,2.6,6.8,Stable
T10838,Meta,Cybersecurity,Canada,Enterprise,Jun,2025,127,0.8,Cost Cutting,10.0,79.6,Data Scientist,24.9,10.0,6.7,Bull Market
T10839,OpenAI,FinTech,USA,Big Tech,Nov,2025,1456,36.3,Cost Cutting,10.0,76.6,Product Manager,-12.4,3.4,2.8,Recession
T10840,Apple,Cybersecurity,Canada,Mid-size,Jan,2025,2001,7.0,Cost Cutting,5.3,56.6,Cybersecurity Analyst,2.0,4.5,6.4,Bull Market
T10841,Anthropic,E-Commerce,UK,Mid-size,Apr,2025,2375,6.0,Overhiring Correction,2.8,47.1,ML Engineer,-13.6,4.1,5.8,Bull Market
T10842,Spotify,Cybersecurity,Singapore,Enterprise,Oct,2025,1573,4.2,AI Automation,5.3,75.5,Software Engineer,-2.8,4.2,5.7,Bull Market
T10843,Anthropic,FinTech,UK,Enterprise,Jan,2025,6988,17.1,Cost Cutting,8.2,80.0,ML Engineer,11.9,6.5,5.1,Stable
T10844,Adobe,FinTech,Singapore,Big Tech,Mar,2025,11096,8.4,Cost Cutting,10.0,39.1,DevOps Engineer,14.7,6.6,6.1,Recession
T10845,Amazon,Gaming,India,Mid-size,Feb,2026,3922,19.2,Overhiring Correction,7.1,63.4,Data Scientist,-11.0,2.1,4.9,Recession
T10846,Meta,Cybersecurity,Singapore,Mid-size,Sep,2024,16143,17.4,Restructuring,6.9,74.2,Product Manager,11.6,5.2,6.3,Recession
T10847,Spotify,Cloud,Canada,Enterprise,Mar,2026,19415,33.6,AI Automation,10.0,75.8,DevOps Engineer,-4.8,4.0,3.5,Recession
T10848,Airbnb,Cloud,USA,Big Tech,Jun,2025,2542,14.0,Restructuring,10.0,13.3,Data Scientist,15.2,7.0,5.7,Stable
T10849,SAP,Cloud,Singapore,Mid-size,Feb,2024,5062,1.7,Restructuring,1.3,21.9,Frontend Developer,7.0,2.6,8.4,Stable
T10850,Apple,Gaming,Germany,Big Tech,Dec,2025,7620,34.8,Market Slowdown,9.4,39.2,DevOps Engineer,-14.4,1.6,2.7,Recession
T10851,Databricks,E-Commerce,India,Mid-size,Jan,2025,3031,9.3,Restructuring,10.0,86.9,Frontend Developer,22.2,7.6,6.7,Stable
T10852,Meta,FinTech,USA,Mid-size,Feb,2026,7245,12.0,Cost Cutting,10.0,31.9,Data Scientist,-2.8,9.4,5.0,Recession
T10853,Salesforce,AI,Singapore,Enterprise,Jul,2026,15655,26.9,Overhiring Correction,10.0,80.7,ML Engineer,11.4,5.9,4.4,Recession
T10854,Netflix,FinTech,USA,Big Tech,May,2026,569,2.6,Market Slowdown,10.0,20.7,ML Engineer,12.4,8.8,6.9,Bull Market
T10855,Intel,Social Media,India,Big Tech,Jul,2026,6632,15.6,Cost Cutting,4.2,43.3,Cloud Engineer,-0.0,3.1,6.0,Stable
T10856,Adobe,FinTech,India,Mid-size,Sep,2024,2091,3.3,Restructuring,10.0,35.3,ML Engineer,30.4,7.8,7.7,Bull Market
T10857,Netflix,Gaming,USA,Mid-size,Nov,2025,1639,4.3,Cost Cutting,5.8,23.4,ML Engineer,12.7,4.9,8.3,Bull Market
T10858,Netflix,Cloud,USA,Enterprise,Jan,2026,1232,14.2,AI Automation,6.8,86.8,Cloud Engineer,16.9,4.9,6.5,Stable
T10859,Google,FinTech,UK,Mid-size,May,2025,4750,14.3,Cost Cutting,8.7,87.8,Cloud Engineer,18.5,4.0,6.5,Stable
T10860,Netflix,E-Commerce,Singapore,Mid-size,Aug,2024,10369,24.3,Restructuring,10.0,44.9,Data Scientist,-0.6,9.8,3.6,Recession
T10861,Netflix,FinTech,India,Mid-size,Aug,2024,648,9.7,AI Automation,8.1,78.9,DevOps Engineer,28.5,7.7,7.6,Stable
T10862,Spotify,Gaming,Canada,Enterprise,Aug,2025,1932,8.5,Cost Cutting,7.9,87.5,Product Manager,15.0,7.5,6.4,Stable
T10863,Palantir,Gaming,India,Enterprise,Oct,2026,1948,39.7,Market Slowdown,10.0,39.8,Cybersecurity Analyst,15.6,8.7,3.6,Recession
T10864,Palantir,FinTech,Canada,Mid-size,Jun,2026,7201,18.4,Restructuring,6.3,32.7,DevOps Engineer,-11.3,2.3,5.6,Recession
T10865,Intel,FinTech,Canada,Big Tech,Feb,2024,690,2.2,AI Automation,3.2,84.2,Cloud Engineer,28.8,1.5,9.0,Stable
T10866,Google,Cybersecurity,Singapore,Big Tech,Jul,2024,619,9.0,Cost Cutting,4.8,15.5,Software Engineer,-0.4,5.9,6.2,Bull Market
T10867,Salesforce,Gaming,Canada,Startup,Feb,2026,5000,6.4,Cost Cutting,1.7,39.0,Product Manager,5.4,1.4,6.8,Stable
T10868,Spotify,Social Media,UK,Big Tech,Oct,2025,9233,22.4,Restructuring,6.2,86.2,Cloud Engineer,1.0,3.1,4.2,Recession
T10869,NVIDIA,Social Media,Singapore,Enterprise,Jan,2024,1640,17.5,AI Automation,3.5,80.5,Frontend Developer,2.9,1.8,7.0,Stable
T10870,OpenAI,E-Commerce,Singapore,Mid-size,Feb,2024,914,15.9,AI Automation,6.2,14.8,Cybersecurity Analyst,-4.4,5.5,4.5,Stable
T10871,Stripe,E-Commerce,USA,Mid-size,May,2026,5141,5.5,Overhiring Correction,2.6,22.0,Product Manager,-2.0,1.3,6.4,Stable
T10872,Salesforce,Gaming,Germany,Enterprise,Feb,2026,7958,33.3,Market Slowdown,10.0,29.6,Cloud Engineer,-18.4,2.1,3.0,Recession
T10873,Adobe,Cloud,Germany,Enterprise,Oct,2026,16763,13.1,Market Slowdown,9.9,75.5,Cloud Engineer,-6.3,8.5,4.0,Recession
T10874,Airbnb,E-Commerce,USA,Enterprise,May,2026,5236,13.7,Market Slowdown,6.4,58.2,Cybersecurity Analyst,-2.6,8.1,4.9,Stable
T10875,Amazon,FinTech,Canada,Big Tech,Oct,2024,1916,7.6,Market Slowdown,9.7,14.0,Cloud Engineer,8.6,8.6,5.2,Stable
T10876,Google,Cloud,India,Mid-size,Feb,2026,16417,31.4,Overhiring Correction,7.4,71.2,Cybersecurity Analyst,7.0,1.0,5.8,Recession
T10877,Intel,Social Media,Canada,Big Tech,Feb,2025,5045,13.7,Market Slowdown,8.7,87.6,Data Scientist,2.4,6.9,5.5,Stable
T10878,Intel,AI,Singapore,Startup,Sep,2025,2353,10.6,Restructuring,9.0,14.6,ML Engineer,3.9,8.0,4.2,Stable
T10879,Databricks,Cybersecurity,USA,Enterprise,Sep,2024,3108,17.8,AI Automation,6.5,21.3,Cloud Engineer,2.3,3.6,5.3,Stable
T10880,Adobe,Social Media,Canada,Big Tech,Sep,2026,5995,20.8,AI Automation,10.0,41.1,Software Engineer,-4.3,7.7,3.5,Recession
T10881,Apple,E-Commerce,Germany,Mid-size,Oct,2024,829,3.4,Overhiring Correction,9.7,50.0,Cloud Engineer,-4.3,5.8,6.1,Bull Market
T10882,Airbnb,FinTech,India,Big Tech,Sep,2025,4570,7.9,Restructuring,7.7,63.1,DevOps Engineer,32.4,5.2,7.1,Stable
T10883,Salesforce,Cloud,India,Startup,Feb,2025,4541,10.2,Restructuring,3.1,82.2,Cybersecurity Analyst,12.7,3.7,6.6,Stable
T10884,Netflix,Gaming,Singapore,Enterprise,Dec,2025,16934,10.6,Cost Cutting,9.2,16.3,Product Manager,27.1,8.6,6.4,Recession
T10885,Stripe,Cybersecurity,UK,Mid-size,Apr,2024,249,4.2,AI Automation,2.7,83.2,Cloud Engineer,20.5,2.1,8.9,Bull Market
T10886,NVIDIA,AI,UK,Mid-size,Dec,2025,4339,17.4,Market Slowdown,6.4,74.4,ML Engineer,1.6,9.4,4.4,Stable
T10887,Databricks,Cybersecurity,Singapore,Big Tech,Oct,2026,8947,30.5,Market Slowdown,8.1,35.2,ML Engineer,8.6,1.3,5.3,Recession
T10888,NVIDIA,Social Media,Canada,Enterprise,Aug,2025,16566,19.1,AI Automation,5.2,58.7,Cybersecurity Analyst,-2.7,2.2,5.7,Recession
T10889,Intel,AI,Singapore,Enterprise,Oct,2026,2384,8.3,Restructuring,5.7,16.7,Data Scientist,-12.9,4.1,4.6,Stable
T10890,Intel,Social Media,India,Mid-size,Sep,2026,11930,13.7,AI Automation,8.5,18.1,Data Scientist,2.9,5.7,4.8,Recession
T10891,Databricks,FinTech,USA,Enterprise,Jul,2026,5601,2.8,Market Slowdown,8.3,88.3,Cloud Engineer,7.1,9.1,5.4,Stable
T10892,Netflix,Cybersecurity,USA,Mid-size,Jun,2026,5121,10.6,Cost Cutting,4.9,48.6,Software Engineer,5.1,2.8,7.8,Stable
T10893,Meta,E-Commerce,Germany,Mid-size,Jun,2025,3334,9.8,Cost Cutting,6.0,63.3,Software Engineer,6.1,8.0,7.2,Recession
T10894,NVIDIA,AI,India,Enterprise,Dec,2024,4711,12.8,AI Automation,8.7,78.4,ML Engineer,-2.0,9.5,4.6,Stable
T10895,OpenAI,Social Media,India,Enterprise,Mar,2026,4216,33.0,Restructuring,10.0,36.3,Frontend Developer,-0.4,3.9,3.8,Recession
T10896,Spotify,Cloud,Singapore,Big Tech,Sep,2025,3762,25.3,AI Automation,10.0,56.1,Cloud Engineer,1.2,9.7,4.2,Recession
T10897,SAP,AI,USA,Mid-size,Mar,2024,18981,21.0,Cost Cutting,10.0,53.7,Data Scientist,-0.9,5.6,4.3,Recession
T10898,Salesforce,Social Media,UK,Startup,Dec,2026,3220,15.0,AI Automation,8.2,29.3,Cloud Engineer,-4.4,8.2,5.1,Stable
T10899,Intel,E-Commerce,Singapore,Startup,Mar,2024,677,9.9,Overhiring Correction,8.5,61.7,Frontend Developer,5.0,4.0,7.4,Bull Market
T10900,Meta,Cloud,USA,Startup,Jan,2025,19171,19.5,AI Automation,5.6,50.4,Data Scientist,11.7,1.8,7.2,Recession
